Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XRP,2019-05-07,0.3093701103,0.3081152079,0.3112337076,0.3040228976
XRP,2019-05-08,0.3090199029,0.30860078,0.311212547,0.3061314703
XRP,2019-05-09,0.3072345547,0.3058185521,0.308830383,0.3042449773
XRP,2019-05-10,0.3065480099,0.3072363746,0.3098005649,0.3044536275
XRP,2019-05-11,0.3074183736,0.306239732,0.3117762209,0.3045384052
XRP,2019-05-12,0.3408492935,0.3075717809,0.3408941533,0.3074868297
XRP,2019-05-13,0.3265019948,0.3294542511,0.341647293,0.3188494236
XRP,2019-05-14,0.3373102216,0.3264990602,0.3423105799,0.3233064651
XRP,2019-05-15,0.4029166379,0.3373102216,0.4255476132,0.3334146746
XRP,2019-05-16,0.4722940047,0.4146091124,0.4772459176,0.4144823007
XRP,2019-05-17,0.4506230441,0.472738213,0.4971025135,0.4275463978
XRP,2019-05-18,0.4088672909,0.4501289223,0.4603465891,0.3898595082
XRP,2019-05-19,0.4015223739,0.4088672931,0.4252534691,0.393300979
XRP,2019-05-20,0.4398951454,0.4006048335,0.4420060205,0.3983824434
XRP,2019-05-21,0.4040098649,0.4393701599,0.4406621155,0.3874661948
XRP,2019-05-22,0.4038427308,0.4058205377,0.4127815068,0.3941955832
XRP,2019-05-23,0.3838669908,0.403960345,0.416742608,0.3738505665
XRP,2019-05-24,0.3886371239,0.3838649439,0.3911166357,0.3690763196
XRP,2019-05-25,0.3915745015,0.3880020281,0.3983064895,0.3780622855
XRP,2019-05-26,0.3939364031,0.387909262,0.4008579164,0.38611673
XRP,2019-05-27,0.4134706785,0.3939367403,0.4207019012,0.3821442869
XRP,2019-05-28,0.437283171,0.4134443747,0.448281338,0.4116854376
XRP,2019-05-29,0.4550907519,0.438311614,0.4633327621,0.4241906076
XRP,2019-05-30,0.4534301189,0.454941307,0.4611061049,0.4269412865
XRP,2019-05-31,0.4213776559,0.4494863249,0.4750748398,0.2482207754
XRP,2019-06-01,0.4340758821,0.4214003638,0.4363736568,0.3134174057
XRP,2019-06-02,0.4338680729,0.4340774652,0.4415210607,0.4189181233
XRP,2019-06-03,0.4442818941,0.4338135037,0.4468266645,0.3098167525
XRP,2019-06-04,0.4394606848,0.4442334722,0.4649013783,0.3229067684
XRP,2019-06-05,0.3935076815,0.4170367618,0.4175081524,0.3835196305
XRP,2019-06-06,0.4016160033,0.3934559372,0.4065474084,0.3060528366
